timestamps,open,high,low,close,volume,amount
2024-02-09 21:55:00,2023.96100,2024.43100,2023.91700,2024.18400,88,0
2024-02-11 23:05:00,2026.34600,2026.70600,2026.08100,2026.13800,302,0
2024-02-11 23:10:00,2026.13400,2026.17100,2025.07500,2025.10000,268,0
2024-02-11 23:15:00,2025.11100,2025.72500,2025.11100,2025.69100,226,0
2024-02-11 23:20:00,2025.69200,2025.69200,2025.14000,2025.25200,203,0
2024-02-11 23:25:00,2025.30700,2025.69200,2025.26000,2025.47800,172,0
2024-02-11 23:30:00,2025.43400,2025.43600,2024.73000,2024.78900,188,0
2024-02-11 23:35:00,2024.77900,2024.98400,2024.63400,2024.98400,141,0
2024-02-11 23:40:00,2024.97300,2025.02200,2024.39100,2024.61600,194,0
2024-02-11 23:45:00,2024.63200,2025.05100,2024.56600,2025.04400,210,0
2024-02-11 23:50:00,2025.05900,2025.83000,2024.97100,2025.65000,153,0
