timestamps,open,high,low,close,volume,amount
2024-08-29 23:55:00,2519.49500,2519.81700,2519.25700,2519.61500,390,0
2024-08-30 00:00:00,2519.60000,2519.67500,2518.25500,2518.54600,458,0
2024-08-30 00:05:00,2518.56000,2519.21700,2518.42500,2518.73900,433,0
2024-08-30 00:10:00,2518.70500,2518.79500,2518.14500,2518.57700,256,0
2024-08-30 00:15:00,2518.60200,2518.75600,2518.23100,2518.49400,256,0
2024-08-30 00:20:00,2518.48500,2519.24300,2518.34100,2518.77400,268,0
2024-08-30 00:25:00,2518.74800,2519.13300,2518.68000,2518.92400,286,0
2024-08-30 00:30:00,2518.89200,2519.31300,2518.22400,2518.50800,354,0
2024-08-30 00:35:00,2518.49800,2518.75700,2518.00900,2518.32900,264,0
2024-08-30 00:40:00,2518.34400,2518.42500,2517.28700,2517.85200,296,0
2024-08-30 00:45:00,2517.86400,2518.01300,2517.31700,2517.53100,267,0
2024-08-30 00:50:00,2517.53300,2517.53500,2516.70300,2517.36500,408,0
2024-08-30 00:55:00,2517.36700,2517.93300,2516.97500,2517.72600,372,0
2024-08-30 01:00:00,2517.73800,2518.01700,2517.10100,2517.64600,606,0
2024-08-30 01:05:00,2517.60600,2517.61500,2515.54900,2515.79200,506,0
2024-08-30 01:10:00,2515.80300,2516.22200,2515.17700,2515.64400,545,0
2024-08-30 01:15:00,2515.59800,2517.76200,2515.29400,2517.21000,536,0
2024-08-30 01:20:00,2517.18900,2518.43900,2517.09800,2517.90400,487,0
2024-08-30 01:25:00,2517.92300,2519.24800,2517.88600,2518.68100,449,0
2024-08-30 01:30:00,2518.66000,2519.74700,2518.29300,2518.49500,773,0
2024-08-30 01:35:00,2518.47500,2519.69400,2517.82600,2519.55100,551,0
2024-08-30 01:40:00,2519.53700,2520.10800,2517.26000,2517.45500,601,0
2024-08-30 01:45:00,2517.42200,2517.42200,2515.43000,2515.77100,612,0
2024-08-30 01:50:00,2515.81600,2516.02800,2514.56000,2514.89500,684,0
2024-08-30 01:55:00,2514.86700,2516.10700,2514.38400,2516.10700,624,0
2024-08-30 02:00:00,2516.01900,2516.62600,2515.19200,2516.30300,467,0
2024-08-30 02:05:00,2516.36700,2516.48100,2514.93200,2515.41800,501,0
2024-08-30 02:10:00,2515.37500,2515.65000,2514.13400,2514.66400,608,0
2024-08-30 02:15:00,2514.69200,2515.46400,2514.63300,2515.43900,285,0
2024-08-30 02:20:00,2515.39700,2516.43000,2514.37700,2516.43000,480,0
2024-08-30 02:25:00,2516.48000,2516.48000,2515.77800,2515.81200,334,0
2024-08-30 02:30:00,2515.86800,2516.51900,2515.35700,2516.27000,450,0
2024-08-30 02:35:00,2516.28300,2517.18300,2515.79500,2516.91200,384,0
2024-08-30 02:40:00,2516.84300,2517.90800,2515.76500,2516.76000,675,0
2024-08-30 02:45:00,2516.77700,2517.04600,2516.22000,2516.57500,405,0
2024-08-30 02:50:00,2516.56900,2516.61100,2515.12100,2515.64700,423,0
2024-08-30 02:55:00,2515.54100,2516.79200,2515.50000,2516.05500,440,0
2024-08-30 03:00:00,2516.02200,2516.80100,2515.44900,2516.65600,502,0
2024-08-30 03:05:00,2516.69200,2516.98300,2515.87300,2515.91000,406,0
2024-08-30 03:10:00,2515.90100,2516.04800,2514.40500,2514.67900,426,0
2024-08-30 03:15:00,2514.67400,2514.94400,2514.08100,2514.81100,455,0
2024-08-30 03:20:00,2514.89100,2515.04100,2514.37200,2514.53500,377,0
2024-08-30 03:25:00,2514.54000,2514.66700,2513.89400,2514.12900,356,0
2024-08-30 03:30:00,2514.11100,2514.72200,2514.01200,2514.38800,290,0
2024-08-30 03:35:00,2514.38600,2514.50100,2512.98400,2513.19000,286,0
2024-08-30 03:40:00,2513.15300,2513.17100,2512.29200,2513.12900,393,0
2024-08-30 03:45:00,2513.09000,2513.37200,2512.62300,2512.85300,271,0
2024-08-30 03:50:00,2512.86100,2513.91900,2512.75300,2513.79400,359,0
2024-08-30 03:55:00,2513.75200,2513.90500,2513.11400,2513.55600,306,0
2024-08-30 04:00:00,2513.53300,2513.53300,2512.14000,2512.35700,376,0
2024-08-30 04:05:00,2512.31600,2513.38400,2512.24000,2513.35700,525,0
2024-08-30 04:10:00,2513.40000,2514.58600,2513.19100,2513.59800,357,0
2024-08-30 04:15:00,2513.59500,2513.83500,2512.99500,2513.53800,297,0
2024-08-30 04:20:00,2513.47100,2514.12300,2513.35200,2514.11100,275,0
2024-08-30 04:25:00,2514.10600,2514.58600,2513.89200,2514.50100,361,0
2024-08-30 04:30:00,2514.45800,2514.58300,2513.70900,2514.02900,346,0
2024-08-30 04:35:00,2514.01600,2514.27300,2513.81700,2514.08200,272,0
2024-08-30 04:40:00,2514.05300,2514.15000,2513.07600,2513.38700,242,0
2024-08-30 04:45:00,2513.35800,2513.80500,2513.23100,2513.63100,290,0
2024-08-30 04:50:00,2513.59000,2513.90100,2513.25600,2513.29800,253,0
2024-08-30 04:55:00,2513.34600,2513.69000,2513.11100,2513.41000,291,0
2024-08-30 05:00:00,2513.39400,2514.06000,2512.97100,2513.53800,359,0
2024-08-30 05:05:00,2513.54500,2514.51300,2513.34400,2514.26200,290,0
2024-08-30 05:10:00,2514.25500,2514.34800,2513.60000,2513.96000,298,0
2024-08-30 05:15:00,2513.98000,2514.52400,2513.75400,2514.22400,268,0
2024-08-30 05:20:00,2514.22100,2514.55300,2513.63500,2513.84100,247,0
2024-08-30 05:25:00,2513.84000,2513.88300,2513.38200,2513.59700,301,0
2024-08-30 05:30:00,2513.57000,2515.37300,2513.55400,2515.19000,734,0
2024-08-30 05:35:00,2515.13800,2516.31400,2514.89000,2515.36800,554,0
2024-08-30 05:40:00,2515.37100,2515.42900,2513.55500,2513.80900,679,0
2024-08-30 05:45:00,2513.80700,2514.35100,2512.45300,2513.47500,547,0
