timestamps,open,high,low,close,volume,amount
2026-04-30 23:00:00,4622.44,4627.56,4614.57,4616.92,0,0
2026-05-01 00:00:00,4626.569,4631.024,4618.519,4619.755,0,0
2026-05-01 01:00:00,4619.837,4622.039,4613.734,4620.996,0,0
2026-05-01 02:00:00,4621.94,4632.77,4621.94,4630.3,0,0
2026-05-01 03:00:00,4630.3,4634.03,4626.33,4626.46,0,0
2026-05-01 04:00:00,4626.46,4631.02,4618.41,4619.64,0,0
2026-05-01 05:00:00,4619.7,4622.18,4613.85,4620.91,0,0
2026-05-01 06:00:00,4620.9,4636.01,4616.54,4619.12,0,0
2026-05-01 07:00:00,4619.12,4631.93,4617.72,4626.7,0,0
2026-05-01 08:00:00,4626.7,4628.87,4609.17,4609.17,0,0
2026-05-01 09:00:00,4609.19,4616.19,4602.79,4604.94,0,0
2026-05-01 10:00:00,4604.93,4607.85,4590.83,4594.81,0,0
2026-05-01 11:00:00,4594.81,4598.07,4575.9,4578.2,0,0
2026-05-01 12:00:00,4578.19,4582.54,4565.11,4568.82,0,0
2026-05-01 13:00:00,4569.07,4572.98,4560.1,4562.73,0,0
2026-05-01 14:00:00,4562.67,4576.02,4561.41,4566.88,0,0
2026-05-01 15:00:00,4566.88,4579.6,4562.55,4578.69,0,0
2026-05-01 16:00:00,4578.69,4607.75,4574.9,4591.21,0,0
2026-05-01 17:00:00,4591.19,4628.91,4586.52,4625.92,0,0
2026-05-01 18:00:00,4625.9,4660.16,4624.97,4632.1,0,0
2026-05-01 19:00:00,4632.1,4648.31,4619.14,4643.25,0,0
2026-05-01 21:00:00,4638.97,4642.78,4626.83,4629.5,0,0
2026-05-01 22:00:00,4629.5,4630.71,4613.63,4624.31,0,0
