timestamps,open,high,low,close,volume,amount
2025-05-07 23:55:00,3375.96800,3376.48800,3374.79700,3376.48800,432,0
2025-05-08 00:00:00,3376.51500,3376.93100,3373.96500,3374.54700,892,0
2025-05-08 00:05:00,3374.56800,3375.91400,3373.80300,3375.26900,661,0
2025-05-08 00:10:00,3375.26900,3378.78900,3375.26900,3378.48600,781,0
2025-05-08 00:15:00,3378.56800,3382.83300,3378.27800,3382.62600,938,0
2025-05-08 00:20:00,3382.65100,3386.94400,3382.65100,3386.62500,1334,0
2025-05-08 00:25:00,3386.64000,3386.79000,3384.02600,3385.28400,865,0
2025-05-08 00:30:00,3385.35000,3385.53100,3381.68200,3381.76600,685,0
2025-05-08 00:35:00,3381.75200,3384.55400,3381.68300,3382.79900,837,0
2025-05-08 00:40:00,3382.80500,3383.62800,3380.29000,3382.48300,1402,0
2025-05-08 00:45:00,3382.44800,3386.01300,3382.44800,3385.10600,889,0
2025-05-08 00:50:00,3385.12300,3385.78000,3383.32700,3385.35700,857,0
2025-05-08 00:55:00,3385.31400,3385.31400,3377.75200,3380.56900,1725,0
2025-05-08 01:00:00,3380.59500,3397.55000,3378.97900,3393.64800,3645,0
2025-05-08 01:05:00,3393.69900,3396.55900,3389.64300,3393.13500,2313,0
2025-05-08 01:10:00,3393.16700,3393.34600,3388.95300,3392.10300,1806,0
2025-05-08 01:15:00,3392.06200,3396.17400,3390.20700,3392.02800,2023,0
2025-05-08 01:20:00,3392.03800,3392.42000,3388.72200,3388.78400,1160,0
2025-05-08 01:25:00,3388.65400,3389.94600,3384.33600,3388.03200,1391,0
2025-05-08 01:30:00,3388.06600,3391.49600,3386.56300,3389.36600,1231,0
2025-05-08 01:35:00,3389.32900,3395.11800,3388.19500,3394.75900,1859,0
2025-05-08 01:40:00,3394.71900,3395.62100,3391.81700,3393.52300,1755,0
2025-05-08 01:45:00,3393.42500,3397.99000,3393.31200,3397.64600,1594,0
2025-05-08 01:50:00,3397.68400,3405.28700,3396.50700,3402.85500,2369,0
2025-05-08 01:55:00,3402.81100,3409.68000,3402.50000,3408.63100,2213,0
2025-05-08 02:00:00,3408.66200,3414.85100,3408.17300,3411.07200,3112,0
2025-05-08 02:05:00,3411.17900,3413.62100,3408.06300,3410.63500,1927,0
2025-05-08 02:10:00,3410.59300,3413.11800,3407.97300,3409.76600,1463,0
2025-05-08 02:15:00,3409.73900,3413.54300,3409.57700,3412.89500,1264,0
2025-05-08 02:20:00,3412.91500,3413.29300,3408.61400,3411.78700,1543,0
