timestamps,open,high,low,close,volume,amount
2025-06-05 23:00:00,3359.085,3362.655,3357.216,3361.81,0,0
2025-06-06 00:00:00,3361.867,3364.085,3357.313,3359.357,0,0
2025-06-06 01:00:00,3359.33,3368.53,3356.133,3363.776,0,0
2025-06-06 02:00:00,3363.75,3366.56,3362.047,3363.87,0,0
2025-06-06 03:00:00,3363.975,3371.811,3359.339,3369.747,0,0
2025-06-06 04:00:00,3369.675,3374.661,3369.056,3373.595,0,0
2025-06-06 05:00:00,3373.569,3375.685,3362.223,3366.046,0,0
2025-06-06 06:00:00,3365.964,3367.0,3356.117,3360.632,0,0
2025-06-06 07:00:00,3360.682,3362.378,3352.794,3359.374,0,0
2025-06-06 08:00:00,3359.419,3367.782,3358.375,3365.305,0,0
2025-06-06 09:00:00,3365.29,3365.386,3352.703,3356.712,0,0
2025-06-06 10:00:00,3356.725,3360.914,3355.903,3360.472,0,0
2025-06-06 11:00:00,3360.52,3364.32,3358.107,3358.292,0,0
2025-06-06 12:00:00,3358.308,3364.421,3343.5,3353.4,0,0
2025-06-06 13:00:00,3353.365,3361.016,3342.46,3343.206,0,0
2025-06-06 14:00:00,3343.236,3345.028,3316.269,3326.105,0,0
2025-06-06 15:00:00,3326.081,3336.772,3323.328,3332.228,0,0
2025-06-06 16:00:00,3332.182,3332.741,3320.824,3322.757,0,0
2025-06-06 17:00:00,3322.762,3326.817,3321.378,3323.627,0,0
2025-06-06 18:00:00,3323.648,3324.051,3313.661,3317.477,0,0
2025-06-06 19:00:00,3317.473,3318.975,3311.358,3312.345,0,0
