timestamps,open,high,low,close,volume,amount
2024-11-03 23:00:00,2732.846,2740.334,2732.568,2738.352,0,0
2024-11-04 00:00:00,2738.379,2740.991,2736.98,2740.398,0,0
2024-11-04 01:00:00,2740.361,2741.373,2735.343,2739.937,0,0
2024-11-04 02:00:00,2739.902,2740.991,2736.913,2739.966,0,0
2024-11-04 03:00:00,2739.969,2742.401,2739.282,2740.989,0,0
2024-11-04 04:00:00,2740.952,2742.26,2739.62,2740.976,0,0
2024-11-04 05:00:00,2740.969,2743.732,2737.647,2741.516,0,0
2024-11-04 06:00:00,2741.515,2741.613,2735.728,2741.383,0,0
2024-11-04 07:00:00,2741.422,2744.781,2735.052,2735.837,0,0
2024-11-04 08:00:00,2735.806,2738.429,2731.807,2733.348,0,0
2024-11-04 09:00:00,2733.342,2744.093,2732.515,2743.239,0,0
2024-11-04 10:00:00,2743.307,2745.304,2737.181,2738.627,0,0
2024-11-04 11:00:00,2738.608,2741.011,2736.408,2740.609,0,0
2024-11-04 12:00:00,2740.546,2744.021,2739.443,2743.417,0,0
2024-11-04 13:00:00,2743.349,2746.763,2738.736,2746.691,0,0
2024-11-04 14:00:00,2746.721,2748.215,2737.871,2743.33,0,0
2024-11-04 15:00:00,2743.33,2745.537,2737.633,2738.53,0,0
2024-11-04 16:00:00,2738.486,2738.952,2732.295,2734.109,0,0
2024-11-04 17:00:00,2734.145,2738.473,2731.742,2738.362,0,0
2024-11-04 18:00:00,2738.396,2739.288,2735.608,2738.214,0,0
2024-11-04 19:00:00,2738.254,2739.706,2737.188,2738.309,0,0
2024-11-04 20:00:00,2738.243,2738.571,2736.306,2737.367,0,0
2024-11-04 21:00:00,2737.343,2737.597,2736.054,2736.492,0,0
