timestamps,open,high,low,close,volume,amount
2025-12-02 23:00:00,4191.16,4200.7,4191.16,4196.51,0,0
2025-12-03 00:00:00,4196.56,4212.34,4194.85,4210.15,0,0
2025-12-03 01:00:00,4209.99,4211.74,4205.2,4205.59,0,0
2025-12-03 02:00:00,4214.376,4228.864,4214.082,4226.538,0,0
2025-12-03 03:00:00,4206.61,4216.25,4202.84,4212.93,0,0
2025-12-03 04:00:00,4212.79,4212.93,4204.6,4211.77,0,0
2025-12-03 05:00:00,4212.71,4221.06,4211.59,4214.15,0,0
2025-12-03 06:00:00,4214.31,4228.81,4214.17,4226.65,0,0
2025-12-03 07:00:00,4226.67,4227.52,4220.14,4221.17,0,0
2025-12-03 08:00:00,4221.2,4225.35,4217.37,4222.34,0,0
2025-12-03 09:00:00,4222.42,4223.91,4203.29,4207.65,0,0
2025-12-03 10:00:00,4207.92,4211.8,4204.75,4208.05,0,0
2025-12-03 11:00:00,4208.36,4210.06,4199.5,4206.55,0,0
2025-12-03 12:00:00,4206.8,4210.26,4203.76,4206.43,0,0
2025-12-03 13:00:00,4207.11,4207.48,4197.01,4202.07,0,0
2025-12-03 14:00:00,4202.03,4204.79,4194.61,4200.56,0,0
2025-12-03 15:00:00,4200.61,4209.23,4196.91,4208.57,0,0
2025-12-03 16:00:00,4208.41,4214.42,4205.18,4213.51,0,0
2025-12-03 17:00:00,4213.55,4238.95,4211.34,4236.79,0,0
2025-12-03 18:00:00,4237.05,4241.35,4205.25,4212.13,0,0
2025-12-03 19:00:00,4211.4,4229.4,4206.27,4216.35,0,0
2025-12-03 20:00:00,4216.29,4224.95,4195.72,4201.02,0,0
2025-12-03 21:00:00,4200.76,4215.49,4200.38,4211.03,0,0
2025-12-03 22:00:00,4211.35,4211.53,4195.15,4196.88,0,0
