timestamps,open,high,low,close,volume,amount
2025-11-27 23:30:00,4156.82,4156.82,4156.82,4156.82,0,0
2025-11-28 00:00:00,4156.82,4156.89,4156.18,4156.26,0,0
2025-11-28 00:30:00,4156.26,4156.35,4156.26,4156.26,0,0
2025-11-28 01:00:00,4156.26,4156.42,4156.26,4156.32,0,0
2025-11-28 01:30:00,4156.32,4191.703,4154.36,4191.08,0,0
2025-11-28 02:00:00,4191.047,4192.057,4187.111,4189.976,0,0
2025-11-28 02:30:00,4189.96,4190.62,4185.747,4189.298,0,0
2025-11-28 03:00:00,4158.28,4163.32,4157.95,4162.65,0,0
2025-11-28 03:30:00,4162.7,4164.04,4161.94,4163.32,0,0
2025-11-28 04:00:00,4163.42,4171.71,4163.1,4170.65,0,0
2025-11-28 04:30:00,4170.73,4182.81,4170.56,4180.58,0,0
2025-11-28 05:00:00,4180.57,4191.61,4180.57,4187.29,0,0
2025-11-28 05:30:00,4186.97,4193.0,4186.16,4191.09,0,0
2025-11-28 06:00:00,4191.08,4191.96,4187.15,4189.97,0,0
2025-11-28 06:30:00,4190.0,4190.54,4185.77,4189.53,0,0
2025-11-28 07:00:00,4189.42,4191.71,4184.71,4187.81,0,0
2025-11-28 07:30:00,4188.26,4189.18,4182.9,4184.24,0,0
2025-11-28 08:00:00,4184.23,4187.21,4178.56,4181.16,0,0
2025-11-28 08:30:00,4180.93,4188.67,4178.9,4188.4,0,0
2025-11-28 09:00:00,4188.37,4188.95,4172.66,4185.04,0,0
2025-11-28 09:30:00,4184.96,4185.76,4181.99,4182.68,0,0
2025-11-28 10:00:00,4182.21,4184.74,4181.24,4184.49,0,0
2025-11-28 10:30:00,4184.49,4188.49,4184.49,4186.99,0,0
2025-11-28 11:00:00,4187.24,4187.49,4181.74,4182.24,0,0
2025-11-28 11:30:00,4182.24,4182.99,4173.38,4174.83,0,0
2025-11-28 12:00:00,4174.49,4177.436,4153.9,4158.24,0,0
2025-11-28 12:30:00,4159.83,4173.18,4154.0,4164.56,0,0
2025-11-28 13:00:00,4167.09,4167.93,4155.9,4160.96,0,0
2025-11-28 13:30:00,4156.98,4166.25,4156.39,4165.33,0,0
2025-11-28 14:00:00,4165.43,4178.48,4165.35,4168.56,0,0
2025-11-28 14:30:00,4168.58,4170.41,4160.77,4163.84,0,0
2025-11-28 15:00:00,4163.84,4179.91,4162.89,4174.13,0,0
2025-11-28 15:30:00,4174.23,4177.38,4171.99,4171.99,0,0
2025-11-28 16:00:00,4171.99,4178.17,4168.93,4174.65,0,0
2025-11-28 16:30:00,4174.67,4177.07,4173.42,4176.52,0,0
2025-11-28 17:00:00,4176.42,4178.48,4168.65,4170.43,0,0
2025-11-28 17:30:00,4170.31,4182.85,4169.36,4182.55,0,0
2025-11-28 18:00:00,4182.9,4199.98,4182.7,4196.54,0,0
2025-11-28 18:30:00,4196.76,4208.62,4194.79,4198.18,0,0
2025-11-28 19:00:00,4198.13,4198.7,4185.75,4196.6,0,0
2025-11-28 19:30:00,4196.97,4203.94,4193.89,4203.58,0,0
2025-11-28 20:00:00,4203.79,4211.29,4197.47,4209.56,0,0
2025-11-28 20:30:00,4209.46,4210.81,4202.48,4206.23,0,0
2025-11-28 21:00:00,4207.3,4211.43,4204.31,4206.7,0,0
2025-11-28 21:30:00,4206.24,4216.88,4206.2,4216.88,0,0
2025-11-28 22:00:00,4216.49,4221.17,4211.02,4220.05,0,0
2025-11-28 22:30:00,4220.12,4226.62,4218.87,4220.4,0,0
2025-11-28 23:00:00,4220.39,4222.1,4216.18,4217.8,0,0
2025-11-28 23:30:00,4217.71,4221.25,4216.87,4219.09,0,0
