timestamps,open,high,low,close,volume,amount
2026-02-09 23:00:00,5062.75,5080.03,5062.44,5074.56,0,0
2026-02-10 00:00:00,5074.5,5086.61,5072.25,5079.63,0,0
2026-02-10 01:00:00,5079.62,5083.05,5048.24,5058.06,0,0
2026-02-10 02:00:00,5032.601,5056.351,5031.588,5038.44,0,0
2026-02-10 03:00:00,5058.07,5077.03,4987.68,5031.9,0,0
2026-02-10 04:00:00,5031.9,5048.57,5009.08,5018.91,0,0
2026-02-10 05:00:00,5018.89,5037.75,5012.49,5032.94,0,0
2026-02-10 06:00:00,5032.93,5056.35,5031.58,5038.39,0,0
2026-02-10 07:00:00,5038.39,5038.39,5016.5,5030.14,0,0
2026-02-10 08:00:00,5030.09,5033.96,5017.82,5031.69,0,0
2026-02-10 09:00:00,5031.71,5040.64,5011.42,5039.43,0,0
2026-02-10 10:00:00,5039.37,5045.59,5019.05,5024.6,0,0
2026-02-10 11:00:00,5024.62,5036.12,5018.62,5034.08,0,0
2026-02-10 12:00:00,5034.1,5055.06,5029.07,5041.83,0,0
2026-02-10 13:00:00,5041.83,5063.31,5040.72,5046.86,0,0
2026-02-10 14:00:00,5046.86,5058.23,5037.03,5046.92,0,0
2026-02-10 15:00:00,5046.93,5057.57,5044.55,5056.1,0,0
2026-02-10 16:00:00,5056.07,5057.17,5019.68,5032.26,0,0
2026-02-10 17:00:00,5032.27,5058.55,5026.77,5051.16,0,0
2026-02-10 18:00:00,5051.17,5078.72,5020.68,5039.66,0,0
2026-02-10 19:00:00,5039.7,5048.03,4999.02,5019.65,0,0
2026-02-10 20:00:00,5019.65,5026.62,5005.73,5023.88,0,0
2026-02-10 21:00:00,5023.88,5040.11,5020.78,5026.24,0,0
2026-02-10 22:00:00,5026.24,5027.95,5004.6,5013.15,0,0
