timestamps,open,high,low,close,volume,amount
2024-03-21 23:00:00,2180.892,2181.872,2180.814,2181.491,0,0
2024-03-22 00:00:00,2181.676,2186.043,2181.001,2184.882,0,0
2024-03-22 01:00:00,2184.895,2185.913,2172.646,2173.484,0,0
2024-03-22 02:00:00,2173.517,2177.067,2171.809,2172.579,0,0
2024-03-22 03:00:00,2172.582,2176.193,2172.199,2173.738,0,0
2024-03-22 04:00:00,2173.734,2175.367,2173.163,2173.601,0,0
2024-03-22 05:00:00,2173.613,2175.799,2172.996,2174.248,0,0
2024-03-22 06:00:00,2174.243,2176.295,2169.851,2170.117,0,0
2024-03-22 07:00:00,2170.072,2170.462,2162.584,2168.399,0,0
2024-03-22 08:00:00,2168.397,2169.226,2164.871,2167.892,0,0
2024-03-22 09:00:00,2167.859,2170.033,2165.623,2166.606,0,0
2024-03-22 10:00:00,2166.652,2168.63,2165.812,2167.164,0,0
2024-03-22 11:00:00,2167.196,2168.139,2165.175,2166.016,0,0
2024-03-22 12:00:00,2166.059,2176.235,2165.775,2174.508,0,0
2024-03-22 13:00:00,2174.482,2180.06,2172.514,2178.025,0,0
2024-03-22 14:00:00,2178.081,2179.889,2171.144,2173.84,0,0
2024-03-22 15:00:00,2173.864,2173.864,2165.404,2166.095,0,0
2024-03-22 16:00:00,2166.059,2167.465,2161.547,2162.578,0,0
2024-03-22 17:00:00,2162.628,2164.896,2156.986,2159.152,0,0
2024-03-22 18:00:00,2159.101,2164.729,2158.733,2163.07,0,0
2024-03-22 19:00:00,2163.09,2165.146,2161.804,2163.986,0,0
