timestamps,open,high,low,close,volume,amount
2025-12-18 23:00:00,4331.74,4334.91,4322.84,4324.97,0,0
2025-12-19 00:00:00,4324.97,4338.31,4324.49,4334.85,0,0
2025-12-19 01:00:00,4334.85,4334.85,4328.42,4332.66,0,0
2025-12-19 02:00:00,4323.311,4327.823,4314.273,4316.815,0,0
2025-12-19 03:00:00,4335.05,4336.06,4315.335,4318.004,0,0
2025-12-19 04:00:00,4318.031,4334.25,4317.632,4326.06,0,0
2025-12-19 05:00:00,4326.06,4328.45,4309.3,4323.23,0,0
2025-12-19 06:00:00,4323.24,4327.94,4314.19,4316.81,0,0
2025-12-19 07:00:00,4316.81,4322.53,4312.67,4318.06,0,0
2025-12-19 08:00:00,4318.06,4322.95,4316.96,4322.74,0,0
2025-12-19 09:00:00,4322.75,4329.01,4317.63,4325.96,0,0
2025-12-19 10:00:00,4325.96,4329.5,4321.68,4326.4,0,0
2025-12-19 11:00:00,4326.4,4329.6,4321.76,4322.67,0,0
2025-12-19 12:00:00,4322.67,4331.02,4321.04,4325.93,0,0
2025-12-19 13:00:00,4325.93,4333.65,4324.43,4329.44,0,0
2025-12-19 14:00:00,4329.44,4331.71,4322.46,4327.79,0,0
2025-12-19 15:00:00,4327.79,4329.52,4325.24,4327.26,0,0
2025-12-19 16:00:00,4327.26,4328.84,4320.69,4326.71,0,0
2025-12-19 17:00:00,4326.71,4335.46,4326.05,4328.37,0,0
2025-12-19 18:00:00,4328.44,4337.91,4319.77,4332.48,0,0
2025-12-19 19:00:00,4332.48,4349.16,4332.06,4347.85,0,0
2025-12-19 20:00:00,4347.85,4354.72,4342.03,4349.87,0,0
2025-12-19 22:00:00,4353.47,4356.51,4343.2,4348.65,0,0
