timestamps,open,high,low,close,volume,amount
2026-04-29 23:00:00,4538.2,4550.66,4533.19,4546.81,0,0
2026-04-30 00:00:00,4561.628,4574.099,4556.285,4569.67,0,0
2026-04-30 01:00:00,4569.613,4582.572,4564.484,4579.106,0,0
2026-04-30 02:00:00,4543.54,4552.75,4539.04,4552.12,0,0
2026-04-30 03:00:00,4552.12,4562.07,4549.67,4561.71,0,0
2026-04-30 04:00:00,4561.72,4574.12,4556.39,4569.86,0,0
2026-04-30 05:00:00,4569.86,4582.57,4564.59,4579.29,0,0
2026-04-30 06:00:00,4579.29,4581.92,4559.82,4564.91,0,0
2026-04-30 07:00:00,4564.91,4569.07,4555.66,4556.01,0,0
2026-04-30 08:00:00,4556.01,4556.99,4540.93,4542.11,0,0
2026-04-30 09:00:00,4542.13,4569.75,4541.97,4562.67,0,0
2026-04-30 10:00:00,4562.67,4591.49,4560.31,4589.54,0,0
2026-04-30 11:00:00,4589.54,4605.49,4584.96,4598.46,0,0
2026-04-30 12:00:00,4598.47,4629.56,4597.32,4616.38,0,0
2026-04-30 13:00:00,4616.38,4631.83,4614.3,4625.21,0,0
2026-04-30 14:00:00,4625.23,4646.89,4623.82,4639.67,0,0
2026-04-30 15:00:00,4639.67,4645.83,4626.82,4630.12,0,0
2026-04-30 16:00:00,4630.12,4640.08,4624.56,4639.58,0,0
2026-04-30 17:00:00,4639.61,4646.1,4610.62,4610.94,0,0
2026-04-30 18:00:00,4610.69,4626.02,4609.41,4619.68,0,0
2026-04-30 19:00:00,4619.68,4625.47,4611.31,4615.31,0,0
2026-04-30 20:00:00,4615.27,4617.7,4605.36,4607.6,0,0
2026-04-30 21:00:00,4607.65,4621.68,4607.62,4616.84,0,0
2026-04-30 22:00:00,4616.87,4625.22,4616.75,4622.44,0,0
