timestamps,open,high,low,close,volume,amount
2024-04-18 23:45:00,2380.729,2381.468,2379.829,2380.003,0,0
2024-04-19 00:00:00,2379.867,2379.867,2375.642,2375.769,0,0
2024-04-19 00:15:00,2375.768,2376.15,2373.712,2375.005,0,0
2024-04-19 00:30:00,2375.036,2377.214,2374.716,2376.719,0,0
2024-04-19 00:45:00,2376.718,2379.734,2376.489,2379.363,0,0
2024-04-19 01:00:00,2379.416,2392.667,2378.722,2389.26,0,0
2024-04-19 01:15:00,2389.212,2397.412,2386.843,2395.713,0,0
2024-04-19 01:30:00,2395.752,2415.263,2395.52,2412.93,0,0
2024-04-19 01:45:00,2412.989,2417.893,2402.819,2409.372,0,0
2024-04-19 02:00:00,2409.407,2414.847,2407.01,2412.3,0,0
2024-04-19 02:15:00,2412.246,2412.783,2403.625,2405.967,0,0
2024-04-19 02:30:00,2406.006,2409.663,2395.393,2400.192,0,0
2024-04-19 02:45:00,2400.131,2409.805,2399.708,2400.384,0,0
2024-04-19 03:00:00,2400.396,2402.494,2388.369,2390.088,0,0
2024-04-19 03:15:00,2390.053,2393.604,2382.831,2385.818,0,0
2024-04-19 03:30:00,2385.863,2392.02,2385.358,2390.864,0,0
2024-04-19 03:45:00,2390.893,2392.97,2387.429,2391.348,0,0
2024-04-19 04:00:00,2391.344,2391.424,2384.787,2388.547,0,0
2024-04-19 04:15:00,2388.551,2389.424,2385.935,2387.235,0,0
2024-04-19 04:30:00,2387.279,2388.55,2379.28,2381.32,0,0
2024-04-19 04:45:00,2381.305,2384.166,2380.944,2383.525,0,0
2024-04-19 05:00:00,2383.577,2384.405,2381.166,2382.218,0,0
2024-04-19 05:15:00,2382.282,2384.213,2381.786,2384.057,0,0
2024-04-19 05:30:00,2384.006,2384.239,2381.038,2382.078,0,0
2024-04-19 05:45:00,2382.066,2383.904,2380.267,2381.36,0,0
2024-04-19 06:00:00,2381.41,2385.194,2378.6,2383.454,0,0
2024-04-19 06:15:00,2383.471,2384.066,2380.599,2382.105,0,0
2024-04-19 06:30:00,2382.047,2383.342,2378.976,2382.192,0,0
2024-04-19 06:45:00,2382.214,2391.877,2381.109,2389.969,0,0
2024-04-19 07:00:00,2390.025,2393.889,2387.814,2391.931,0,0
2024-04-19 07:15:00,2391.876,2392.522,2385.845,2386.308,0,0
2024-04-19 07:30:00,2386.259,2389.533,2385.459,2388.514,0,0
2024-04-19 07:45:00,2388.484,2389.294,2384.608,2385.425,0,0
2024-04-19 08:00:00,2385.368,2385.381,2379.522,2383.54,0,0
2024-04-19 08:15:00,2383.558,2383.692,2377.959,2380.969,0,0
2024-04-19 08:30:00,2380.99,2384.255,2380.959,2383.321,0,0
2024-04-19 08:45:00,2383.274,2386.305,2382.528,2384.258,0,0
2024-04-19 09:00:00,2384.284,2386.124,2383.474,2383.751,0,0
2024-04-19 09:15:00,2383.8,2384.299,2381.583,2383.287,0,0
2024-04-19 09:30:00,2383.33,2383.94,2379.872,2383.194,0,0
2024-04-19 09:45:00,2383.202,2384.37,2380.276,2381.036,0,0
2024-04-19 10:00:00,2381.022,2382.266,2379.205,2381.668,0,0
2024-04-19 10:15:00,2381.672,2383.063,2380.412,2382.229,0,0
2024-04-19 10:30:00,2382.275,2382.818,2380.068,2380.349,0,0
2024-04-19 10:45:00,2380.361,2383.116,2380.312,2381.054,0,0
2024-04-19 11:00:00,2381.076,2381.294,2372.761,2374.149,0,0
2024-04-19 11:15:00,2374.1,2375.925,2372.878,2374.794,0,0
2024-04-19 11:30:00,2374.794,2379.478,2374.316,2379.12,0,0
2024-04-19 11:45:00,2379.066,2380.983,2376.511,2376.813,0,0
2024-04-19 12:00:00,2376.855,2380.015,2374.48,2379.49,0,0
2024-04-19 12:15:00,2379.458,2381.608,2377.809,2381.185,0,0
2024-04-19 12:30:00,2381.233,2383.946,2380.402,2382.601,0,0
2024-04-19 12:45:00,2382.592,2384.506,2380.308,2381.472,0,0
2024-04-19 13:00:00,2381.413,2382.63,2376.03,2376.436,0,0
2024-04-19 13:15:00,2376.467,2382.652,2373.074,2381.925,0,0
2024-04-19 13:30:00,2381.877,2386.833,2380.695,2385.401,0,0
2024-04-19 13:45:00,2385.431,2385.962,2377.561,2378.585,0,0
2024-04-19 14:00:00,2378.625,2385.862,2378.591,2385.839,0,0
2024-04-19 14:15:00,2385.864,2391.582,2385.581,2388.343,0,0
2024-04-19 14:30:00,2388.384,2391.053,2385.846,2390.437,0,0
2024-04-19 14:45:00,2390.493,2392.025,2388.139,2391.065,0,0
2024-04-19 15:00:00,2391.018,2394.99,2390.931,2393.768,0,0
2024-04-19 15:15:00,2393.782,2396.018,2391.189,2393.119,0,0
2024-04-19 15:30:00,2393.072,2393.47,2389.235,2390.689,0,0
2024-04-19 15:45:00,2390.679,2395.387,2390.291,2394.755,0,0
2024-04-19 16:00:00,2394.753,2395.31,2391.526,2392.628,0,0
2024-04-19 16:15:00,2392.588,2393.028,2389.793,2390.81,0,0
2024-04-19 16:30:00,2390.852,2395.684,2390.835,2395.413,0,0
2024-04-19 16:45:00,2395.346,2399.701,2395.103,2399.618,0,0
2024-04-19 17:00:00,2399.59,2401.97,2396.785,2397.972,0,0
2024-04-19 17:15:00,2398.021,2400.925,2397.77,2398.214,0,0
2024-04-19 17:30:00,2398.234,2400.118,2394.591,2395.574,0,0
2024-04-19 17:45:00,2395.617,2396.556,2392.306,2393.649,0,0
2024-04-19 18:00:00,2393.701,2394.875,2392.68,2393.766,0,0
2024-04-19 18:15:00,2393.818,2395.955,2393.818,2394.781,0,0
2024-04-19 18:30:00,2394.75,2396.446,2394.159,2395.118,0,0
2024-04-19 18:45:00,2395.142,2398.149,2394.635,2398.149,0,0
2024-04-19 19:00:00,2398.156,2398.242,2393.106,2394.23,0,0
2024-04-19 19:15:00,2394.175,2395.397,2393.122,2393.292,0,0
2024-04-19 19:30:00,2393.292,2394.413,2391.261,2392.005,0,0
2024-04-19 19:45:00,2391.95,2392.033,2386.592,2387.606,0,0
2024-04-19 20:00:00,2387.653,2388.588,2386.636,2387.761,0,0
2024-04-19 20:15:00,2387.744,2389.05,2387.406,2388.816,0,0
2024-04-19 20:30:00,2388.767,2390.238,2388.048,2389.891,0,0
