timestamps,open,high,low,close,volume,amount
2026-06-03 23:00:00,4442.06,4452.24,4441.44,4443.94,0,0
2026-06-04 02:00:00,4431.66,4452.89,4424.02,4448.89,0,0
2026-06-04 03:00:00,4449.01,4464.71,4445.35,4457.25,0,0
2026-06-04 04:00:00,4457.25,4465.18,4444.11,4448.44,0,0
2026-06-04 05:00:00,4448.42,4473.47,4443.41,4465.79,0,0
2026-06-04 06:00:00,4465.73,4476.62,4455.57,4475.03,0,0
2026-06-04 07:00:00,4475.0,4477.27,4458.23,4463.81,0,0
2026-06-04 08:00:00,4463.81,4484.0,4462.37,4481.03,0,0
2026-06-04 09:00:00,4481.05,4482.42,4466.91,4469.21,0,0
2026-06-04 10:00:00,4469.21,4477.18,4462.95,4467.79,0,0
2026-06-04 11:00:00,4467.79,4470.78,4459.78,4461.68,0,0
2026-06-04 12:00:00,4461.68,4469.48,4458.56,4463.36,0,0
2026-06-04 13:00:00,4463.36,4475.69,4461.1,4470.43,0,0
2026-06-04 14:00:00,4470.43,4473.87,4464.26,4473.63,0,0
2026-06-04 15:00:00,4473.63,4514.74,4468.79,4511.55,0,0
2026-06-04 16:00:00,4511.55,4513.92,4491.26,4504.09,0,0
2026-06-04 17:00:00,4504.08,4515.39,4495.44,4495.81,0,0
2026-06-04 18:00:00,4495.81,4499.93,4457.26,4465.83,0,0
2026-06-04 19:00:00,4465.83,4479.08,4463.77,4477.45,0,0
2026-06-04 20:00:00,4477.46,4485.14,4475.39,4482.85,0,0
2026-06-04 21:00:00,4482.85,4482.85,4474.02,4478.18,0,0
2026-06-04 22:00:00,4478.18,4481.06,4472.73,4478.11,0,0
