timestamps,open,high,low,close,volume,amount
2025-10-26 23:55:00,4069.97100,4070.46700,4062.36000,4064.45800,1847,0
2025-10-27 00:00:00,4064.53200,4067.71600,4058.10800,4064.42800,3542,0
2025-10-27 00:05:00,4064.45000,4072.64400,4062.01900,4071.31300,2127,0
2025-10-27 00:10:00,4071.25300,4072.48600,4068.02100,4069.45100,1469,0
2025-10-27 00:15:00,4069.36800,4071.72900,4064.09300,4064.19000,1604,0
2025-10-27 00:20:00,4064.23000,4067.99500,4062.20600,4065.28800,2053,0
2025-10-27 00:25:00,4065.32600,4068.27800,4062.91700,4067.68500,1410,0
2025-10-27 00:30:00,4067.62400,4076.97900,4067.28500,4076.83000,1473,0
2025-10-27 00:35:00,4076.85200,4076.93700,4073.87100,4075.50400,1314,0
2025-10-27 00:40:00,4075.45600,4076.56600,4071.98800,4074.94700,1422,0
2025-10-27 00:45:00,4074.94700,4078.97600,4074.28000,4076.93600,1581,0
2025-10-27 00:50:00,4076.99400,4079.32700,4076.25000,4077.50400,1311,0
2025-10-27 00:55:00,4077.45300,4084.20200,4076.20700,4081.27100,1896,0
2025-10-27 01:00:00,4081.36800,4084.26200,4075.04900,4081.69100,5448,0
2025-10-27 01:05:00,4081.63900,4096.19300,4080.18400,4094.32600,3835,0
2025-10-27 01:10:00,4094.34800,4095.92700,4089.20700,4090.25500,2519,0
2025-10-27 01:15:00,4090.30200,4094.67800,4088.86200,4091.06200,2374,0
2025-10-27 01:20:00,4091.03600,4094.11700,4090.35300,4093.57800,1554,0
2025-10-27 01:25:00,4093.54900,4097.81000,4092.55200,4093.39600,1749,0
2025-10-27 01:30:00,4093.29900,4093.91100,4084.87400,4087.97200,2605,0
2025-10-27 01:35:00,4087.93300,4089.78200,4081.28500,4087.04400,3098,0
2025-10-27 01:40:00,4087.07700,4088.12900,4081.52200,4088.02200,2001,0
2025-10-27 01:45:00,4088.06900,4090.60300,4085.63100,4086.60900,2053,0
2025-10-27 01:50:00,4086.50500,4086.58400,4083.00400,4083.93000,1646,0
2025-10-27 01:55:00,4083.90200,4086.54300,4081.29500,4081.77300,1717,0
2025-10-27 02:00:00,4081.70900,4082.15800,4075.84300,4076.45900,2400,0
2025-10-27 02:05:00,4076.42000,4078.25600,4071.46400,4075.11700,2217,0
2025-10-27 02:10:00,4075.16500,4079.25100,4072.06600,4078.71600,1430,0
2025-10-27 02:15:00,4078.66000,4081.40000,4074.48400,4075.45500,1890,0
2025-10-27 02:20:00,4075.50500,4076.10000,4071.55700,4072.03400,1274,0
2025-10-27 02:25:00,4072.15700,4074.17000,4071.11500,4073.05600,1164,0
2025-10-27 02:30:00,4073.10400,4074.80100,4071.89300,4073.81100,1614,0
2025-10-27 02:35:00,4073.83500,4076.72100,4072.64000,4076.56000,1503,0
2025-10-27 02:40:00,4076.50900,4079.46700,4075.75600,4078.01100,1404,0
2025-10-27 02:45:00,4078.03600,4078.06300,4071.12300,4071.71400,1409,0
2025-10-27 02:50:00,4071.79900,4076.67100,4071.15200,4074.22200,1193,0
2025-10-27 02:55:00,4074.19700,4074.20000,4070.09700,4071.58600,1246,0
2025-10-27 03:00:00,4071.55800,4072.09500,4065.34300,4069.49600,1897,0
2025-10-27 03:05:00,4069.54400,4075.65100,4069.54400,4074.90800,1201,0
2025-10-27 03:10:00,4074.94600,4076.85200,4074.06100,4075.50100,1071,0
2025-10-27 03:15:00,4075.51100,4075.51100,4070.18000,4073.78800,1443,0
2025-10-27 03:20:00,4073.79900,4077.31900,4073.60400,4076.17600,1087,0
2025-10-27 03:25:00,4076.20400,4079.50100,4075.78600,4077.28500,1312,0
