timestamps,open,high,low,close,volume,amount
2024-08-09 20:55:00,2431.03500,2431.17200,2430.64500,2430.80500,189,0
2024-08-11 22:05:00,2428.33200,2429.40800,2428.04200,2428.60700,295,0
2024-08-11 22:10:00,2428.60000,2429.96300,2427.33300,2429.44400,427,0
2024-08-11 22:15:00,2429.45600,2431.62400,2428.97500,2431.34900,553,0
2024-08-11 22:20:00,2431.36100,2433.24200,2431.18300,2432.29000,451,0
2024-08-11 22:25:00,2432.25300,2432.63200,2431.62900,2432.53000,311,0
2024-08-11 22:30:00,2432.48000,2432.48000,2430.72000,2431.35300,274,0
2024-08-11 22:35:00,2431.36000,2431.36000,2429.67900,2429.94900,276,0
2024-08-11 22:40:00,2429.95200,2430.16800,2429.53600,2430.06500,182,0
2024-08-11 22:45:00,2430.06400,2430.18000,2429.44000,2429.77900,170,0
2024-08-11 22:50:00,2429.79500,2430.58100,2429.61100,2430.35900,203,0
2024-08-11 22:55:00,2430.36300,2430.78800,2430.24600,2430.40500,185,0
2024-08-11 23:00:00,2430.40300,2430.60500,2429.47500,2429.57700,210,0
2024-08-11 23:05:00,2429.55500,2430.00700,2429.25300,2429.70600,194,0
2024-08-11 23:10:00,2429.69800,2429.81500,2427.87700,2428.02100,239,0
2024-08-11 23:15:00,2427.99700,2429.18200,2427.99700,2428.95400,293,0
2024-08-11 23:20:00,2428.90400,2429.06100,2428.39900,2428.71500,218,0
2024-08-11 23:25:00,2428.73300,2428.73300,2427.52200,2427.53000,206,0
2024-08-11 23:30:00,2427.50600,2428.31500,2427.24100,2428.19400,254,0
2024-08-11 23:35:00,2428.23300,2429.49200,2428.00000,2428.88000,345,0
2024-08-11 23:40:00,2428.82200,2428.92600,2427.68100,2428.18300,290,0
2024-08-11 23:45:00,2428.13400,2429.09300,2427.81900,2427.81900,324,0
2024-08-11 23:50:00,2427.83100,2429.41000,2427.83100,2428.40200,347,0
