timestamps,open,high,low,close,volume,amount
2025-07-06 23:30:00,3330.778,3330.778,3326.187,3328.853,0,0
2025-07-07 00:00:00,3328.83,3329.726,3322.369,3324.029,0,0
2025-07-07 00:30:00,3323.987,3326.505,3321.677,3326.505,0,0
2025-07-07 01:00:00,3326.528,3327.691,3306.618,3312.246,0,0
2025-07-07 01:30:00,3312.248,3320.03,3311.972,3316.554,0,0
2025-07-07 02:00:00,3316.587,3317.778,3312.501,3314.729,0,0
2025-07-07 02:30:00,3314.732,3315.511,3305.982,3308.943,0,0
2025-07-07 03:00:00,3308.903,3315.321,3307.096,3313.076,0,0
2025-07-07 03:30:00,3313.061,3314.07,3309.768,3310.848,0,0
2025-07-07 04:00:00,3310.892,3312.343,3305.219,3307.417,0,0
2025-07-07 04:30:00,3307.429,3309.465,3305.241,3307.706,0,0
2025-07-07 05:00:00,3307.719,3312.373,3307.009,3309.209,0,0
2025-07-07 05:30:00,3309.154,3315.104,3307.897,3313.467,0,0
2025-07-07 06:00:00,3313.422,3315.245,3309.407,3311.921,0,0
2025-07-07 06:30:00,3311.82,3312.539,3308.298,3309.878,0,0
2025-07-07 07:00:00,3309.827,3313.243,3305.815,3312.013,0,0
2025-07-07 07:30:00,3311.959,3311.959,3300.64,3302.217,0,0
2025-07-07 08:00:00,3302.247,3310.618,3301.231,3310.435,0,0
2025-07-07 08:30:00,3310.46,3312.749,3308.413,3310.171,0,0
2025-07-07 09:00:00,3310.112,3311.91,3307.564,3307.612,0,0
2025-07-07 09:30:00,3307.639,3310.599,3306.103,3308.924,0,0
2025-07-07 10:00:00,3308.941,3310.697,3307.776,3308.362,0,0
2025-07-07 10:30:00,3308.278,3308.814,3296.296,3302.079,0,0
2025-07-07 11:00:00,3302.114,3307.602,3299.952,3302.378,0,0
2025-07-07 11:30:00,3302.379,3305.856,3299.774,3301.982,0,0
2025-07-07 12:00:00,3301.94,3307.879,3300.376,3302.8,0,0
2025-07-07 12:30:00,3302.742,3312.723,3302.109,3309.551,0,0
2025-07-07 13:00:00,3309.661,3312.527,3306.667,3311.684,0,0
2025-07-07 13:30:00,3311.659,3317.088,3306.199,3316.297,0,0
2025-07-07 14:00:00,3316.333,3319.109,3313.275,3314.628,0,0
2025-07-07 14:30:00,3314.666,3321.326,3314.467,3318.094,0,0
2025-07-07 15:00:00,3318.049,3320.196,3316.089,3318.625,0,0
2025-07-07 15:30:00,3318.612,3322.031,3318.612,3320.849,0,0
2025-07-07 16:00:00,3320.784,3326.885,3320.082,3324.859,0,0
2025-07-07 16:30:00,3324.872,3328.091,3323.634,3327.367,0,0
2025-07-07 17:00:00,3327.404,3333.877,3327.31,3332.363,0,0
2025-07-07 17:30:00,3332.401,3335.792,3330.515,3332.018,0,0
2025-07-07 18:00:00,3331.911,3332.428,3328.439,3330.248,0,0
2025-07-07 18:30:00,3330.245,3335.706,3330.11,3334.291,0,0
2025-07-07 19:00:00,3334.302,3339.114,3334.302,3338.487,0,0
2025-07-07 19:30:00,3338.52,3340.438,3336.524,3336.988,0,0
2025-07-07 20:00:00,3337.025,3337.411,3335.393,3336.43,0,0
2025-07-07 20:30:00,3336.48,3338.067,3335.651,3336.54,0,0
2025-07-07 22:00:00,3340.918,3345.827,3339.789,3342.076,0,0
2025-07-07 22:30:00,3342.09,3342.823,3338.89,3339.804,0,0
2025-07-07 23:00:00,3339.8,3340.135,3334.016,3336.277,0,0
