timestamps,open,high,low,close,volume,amount
2023-12-04 23:45:00,2029.574,2034.129,2029.371,2034.087,0,0
2023-12-05 00:00:00,2033.931,2035.182,2032.642,2033.825,0,0
2023-12-05 00:15:00,2033.829,2038.178,2033.725,2037.45,0,0
2023-12-05 00:30:00,2037.404,2041.17,2037.404,2038.997,0,0
2023-12-05 00:45:00,2038.946,2039.275,2036.486,2036.72,0,0
2023-12-05 01:00:00,2036.688,2038.2,2035.287,2037.22,0,0
2023-12-05 01:15:00,2037.269,2038.427,2035.714,2037.919,0,0
2023-12-05 01:30:00,2037.905,2037.905,2034.001,2034.756,0,0
2023-12-05 01:45:00,2034.788,2036.867,2034.788,2035.609,0,0
2023-12-05 02:00:00,2035.569,2036.313,2033.512,2033.834,0,0
2023-12-05 02:15:00,2033.787,2034.997,2033.509,2034.228,0,0
2023-12-05 02:30:00,2034.239,2035.474,2033.488,2035.317,0,0
2023-12-05 02:45:00,2035.318,2036.569,2034.542,2034.646,0,0
2023-12-05 03:00:00,2034.651,2035.875,2034.447,2035.844,0,0
2023-12-05 03:15:00,2035.87,2037.67,2035.354,2037.529,0,0
2023-12-05 03:30:00,2037.574,2037.753,2035.387,2035.953,0,0
2023-12-05 03:45:00,2035.992,2037.417,2035.562,2037.286,0,0
2023-12-05 04:00:00,2037.271,2038.312,2036.94,2037.288,0,0
2023-12-05 04:15:00,2037.305,2037.549,2035.79,2036.932,0,0
2023-12-05 04:30:00,2036.927,2036.959,2035.043,2035.382,0,0
2023-12-05 04:45:00,2035.412,2035.416,2030.377,2032.199,0,0
2023-12-05 05:00:00,2032.185,2033.912,2031.756,2031.992,0,0
2023-12-05 05:15:00,2031.961,2033.396,2031.475,2033.056,0,0
2023-12-05 05:30:00,2033.061,2033.593,2031.492,2032.329,0,0
2023-12-05 05:45:00,2032.339,2033.584,2030.883,2032.112,0,0
2023-12-05 06:00:00,2032.099,2033.776,2031.705,2033.611,0,0
2023-12-05 06:15:00,2033.663,2034.513,2033.115,2033.216,0,0
2023-12-05 06:30:00,2033.227,2033.476,2031.881,2032.597,0,0
2023-12-05 06:45:00,2032.598,2034.467,2032.598,2033.397,0,0
2023-12-05 07:00:00,2033.448,2034.981,2032.614,2034.53,0,0
2023-12-05 07:15:00,2034.549,2034.849,2032.933,2033.177,0,0
2023-12-05 07:30:00,2033.143,2034.685,2031.12,2034.459,0,0
2023-12-05 07:45:00,2034.457,2034.522,2032.576,2032.642,0,0
2023-12-05 08:00:00,2032.599,2036.421,2032.578,2035.947,0,0
2023-12-05 08:15:00,2035.992,2039.578,2035.801,2037.22,0,0
2023-12-05 08:30:00,2037.18,2037.941,2034.961,2035.228,0,0
2023-12-05 08:45:00,2035.224,2035.224,2033.173,2034.41,0,0
2023-12-05 09:00:00,2034.405,2034.405,2028.463,2028.813,0,0
2023-12-05 09:15:00,2028.765,2032.549,2028.688,2031.867,0,0
2023-12-05 09:30:00,2031.835,2032.053,2028.744,2029.43,0,0
2023-12-05 09:45:00,2029.428,2030.468,2028.82,2028.945,0,0
2023-12-05 10:00:00,2028.94,2029.62,2026.649,2027.328,0,0
2023-12-05 10:15:00,2027.293,2027.483,2023.323,2023.65,0,0
2023-12-05 10:30:00,2023.647,2026.615,2022.953,2025.224,0,0
2023-12-05 10:45:00,2025.189,2025.882,2024.161,2025.232,0,0
2023-12-05 11:00:00,2025.248,2027.561,2025.156,2026.344,0,0
2023-12-05 11:15:00,2026.343,2026.537,2021.963,2022.529,0,0
2023-12-05 11:30:00,2022.502,2024.473,2021.495,2023.589,0,0
2023-12-05 11:45:00,2023.602,2025.745,2023.299,2024.679,0,0
2023-12-05 12:00:00,2024.718,2025.32,2022.642,2023.198,0,0
2023-12-05 12:15:00,2023.19,2025.905,2022.235,2024.913,0,0
2023-12-05 12:30:00,2024.866,2026.52,2024.001,2024.995,0,0
2023-12-05 12:45:00,2024.987,2026.182,2024.795,2024.865,0,0
2023-12-05 13:00:00,2024.825,2028.442,2024.597,2027.661,0,0
2023-12-05 13:15:00,2027.716,2029.127,2024.682,2027.974,0,0
2023-12-05 13:30:00,2028.013,2030.832,2026.695,2028.622,0,0
2023-12-05 13:45:00,2028.611,2030.177,2027.706,2029.489,0,0
2023-12-05 14:00:00,2029.495,2030.169,2024.87,2025.701,0,0
2023-12-05 14:15:00,2025.69,2027.096,2023.38,2023.389,0,0
2023-12-05 14:30:00,2023.443,2025.623,2022.124,2022.702,0,0
2023-12-05 14:45:00,2022.597,2023.279,2015.409,2016.733,0,0
2023-12-05 15:00:00,2016.728,2026.854,2016.69,2017.35,0,0
2023-12-05 15:15:00,2017.38,2021.662,2017.253,2017.783,0,0
2023-12-05 15:30:00,2017.737,2019.803,2011.154,2011.553,0,0
2023-12-05 15:45:00,2011.504,2016.917,2009.744,2016.234,0,0
2023-12-05 16:00:00,2016.261,2019.42,2015.052,2016.217,0,0
2023-12-05 16:15:00,2016.265,2017.039,2013.484,2015.46,0,0
2023-12-05 16:30:00,2015.459,2016.117,2012.099,2013.204,0,0
2023-12-05 16:45:00,2013.254,2015.265,2012.525,2014.828,0,0
2023-12-05 17:00:00,2014.865,2019.673,2014.624,2017.216,0,0
2023-12-05 17:15:00,2017.168,2019.972,2016.916,2018.935,0,0
2023-12-05 17:30:00,2018.931,2020.559,2017.386,2017.846,0,0
2023-12-05 17:45:00,2017.876,2018.916,2016.743,2017.171,0,0
2023-12-05 18:00:00,2017.147,2019.201,2016.921,2017.971,0,0
2023-12-05 18:15:00,2018.018,2019.929,2017.78,2018.045,0,0
2023-12-05 18:30:00,2018.096,2019.45,2016.62,2017.068,0,0
2023-12-05 18:45:00,2017.084,2018.403,2016.599,2018.126,0,0
2023-12-05 19:00:00,2018.071,2019.045,2017.476,2019.045,0,0
2023-12-05 19:15:00,2019.061,2019.667,2017.571,2018.026,0,0
2023-12-05 19:30:00,2018.021,2018.81,2017.662,2018.074,0,0
2023-12-05 19:45:00,2018.053,2020.321,2017.847,2019.721,0,0
2023-12-05 20:00:00,2019.712,2020.909,2019.5,2019.599,0,0
2023-12-05 20:15:00,2019.6,2020.047,2018.585,2018.707,0,0
2023-12-05 20:30:00,2018.702,2019.456,2018.631,2018.643,0,0
2023-12-05 20:45:00,2018.636,2019.362,2018.33,2019.185,0,0
2023-12-05 21:00:00,2019.215,2019.836,2018.606,2019.187,0,0
2023-12-05 21:15:00,2019.231,2019.509,2019.169,2019.389,0,0
2023-12-05 21:30:00,2019.381,2019.887,2019.246,2019.454,0,0
2023-12-05 21:45:00,2019.452,2019.877,2018.929,2019.268,0,0
2023-12-05 23:00:00,2019.606,2019.781,2019.149,2019.151,0,0
2023-12-05 23:15:00,2019.151,2019.396,2018.071,2018.738,0,0
2023-12-05 23:30:00,2018.689,2018.689,2017.181,2017.609,0,0
